RestrauntID,Cuisine,Rating,NumberOfReviews
Mx4jHwGh5ZFHRMyiWZ_xfw,chinese,4.0,34
DtkyPDGAodq5bAesiFa-JQ,chinese,3.5,73
i1eA3GawUFL-e_DbL_rg1w,chinese,4.0,68
ayw4_D-wSCIr-xcJ3_aZ4A,chinese,3.5,30
3DmJv5rHFNyQykaUiXBOvA,chinese,3.5,26
u0qfikB-ppp6UwoNKqxlRw,chinese,4.0,236
XoxEVVf5Ci8nibQ-Q4P0nQ,chinese,3.0,105
TWI3efEcCVsTErKFWz4Zqg,chinese,3.5,107
4jRVqVqkCNFwV8xxh2Jo3Q,chinese,3.0,14
-OTM1Pfqk0HMql7PdfESzg,chinese,3.0,6
HnTcWZbZJzNAYO8YseQlSQ,chinese,4.5,138
OpOwJYqJRgRnoBKKPYwdTQ,chinese,3.0,4
2IrDzLVFUFPp229c1x8YNw,chinese,4.0,128
5W89QQZqPJazBS80anuu3Q,chinese,3.5,15
dv-RaOwKFizDe4c5-sVJ5w,chinese,4.0,209
GMICEb3dqMcVftIHzh1DiQ,chinese,4.0,56
_haIj6t4bGOmbIl3xtihpg,chinese,4.0,177
E7q1Qf6380N_aMqz28EgNw,chinese,4.5,2
Dj0jblwuWTftL1D7_Kun6Q,chinese,3.0,178
twx9t1a4tf4wSAbVl27zjw,chinese,2.5,10
56wxE888GknVcUeAXBfqFw,chinese,3.0,113
dVAI5zh29psdbHp9wGXwVQ,chinese,3.5,234
urgY8rqEwAr1cpQdoufKAA,chinese,2.5,10
WVps4Rw-FHgEUdwtH02t3w,chinese,3.5,5
LztkKM-lvRraBbS9TVXzcg,chinese,3.5,72
p2zm0HnXZkI2yCAuYLb45g,chinese,4.0,839
1Duix1fA6zcJGdYAmBPkmw,chinese,3.5,744
dSZH0XgoZ-AT0qezA9Xx-g,chinese,4.0,14
U2aUFZARLeSMf4RQIxjuTw,chinese,4.5,69
R1eZIyH8dOECfqUGGcANdQ,chinese,3.5,16
U2x299aFPwXRYXlMxyO4tw,chinese,4.0,25
Xf6e3HaP0AgMBxY7dEDkOA,chinese,4.0,1340
aQi6bKQoIZbGbMc6WvKJaw,chinese,4.0,102
L2ZW-MdvRJ3gM2RIq8STbA,chinese,4.0,97
RPMfsbjMx0hAgpdGnw_bPg,chinese,3.5,18
TsMVempkt3ezkDYns1I0Ew,chinese,3.5,8
GfLL6-n6UNZ07SEHfjeIgA,chinese,3.5,21
XkL6fOBtaIqVCMXVCY9row,chinese,3.5,700
vgG8hgJbPLKfx-n9TYqCDw,chinese,4.5,139
GDqIF-JMOO-8EM3yKn25_w,chinese,4.0,14
QQfwlKFD6X8-ZXf7gfQZqg,chinese,4.5,16
X_m7eCAdLRLlrxpIgjy5xg,chinese,3.5,4
7_Dwf153h3_waVtmfYd8QQ,chinese,4.0,181
1HjbS4hWLeHEwpC4EuWKYw,chinese,4.0,57
JzD9nfJWHwnG-2Wk87muHg,chinese,3.5,1055
2eR8ftw-GiTEwg3Y7Rm-MA,chinese,3.5,523
yak_EF5pdVXjjgsXMyZIFA,chinese,4.0,18
PKkCtyZQpVEzivSF41ZgIw,chinese,3.5,39
si4n0EtvAl3QisVHoKPOuw,chinese,3.5,330
VrUqSxFaaFcN7T01pCCMwQ,chinese,4.0,4
hyd08lsVkYzCfbbCuzla5Q,chinese,4.0,5
4Vbzq9AD0wjSczpAvHUR9Q,chinese,2.5,52
ikVDSp8YhAYuy0Lua1hpDA,chinese,4.5,11
kqJApXkfFn42SZZG7QTc4w,chinese,4.0,503
KHdYPT0jUnUGdHGaY73mxg,chinese,4.0,594
_usWsAYSKKV2q8xw-3ajrA,chinese,3.5,1552
0kKYP-_ScvaHi0LUqg-iBA,chinese,4.5,6
MMotl_bi3-5JRra91A2jLA,chinese,3.5,418
NebgteFykeM1gwiVgPcCHw,chinese,4.0,473
JAwcUcaAEeb-xuWIJHgPeA,chinese,4.5,4
8WnHtvMdPWE66eSkUdbLhQ,chinese,4.5,492
3gqKLANaXNsHZnPDjKrcTg,chinese,4.5,229
wGFSTTB6b4MHJJUzBnVJeg,chinese,4.5,518
J2IJkTqn6RQh2n0yV1aiGQ,chinese,3.5,38
TIckT5ubU4nPbpua1ATG8Q,chinese,4.5,23
xFp3xSQ43J-i7nmJfNBsZA,chinese,3.5,363
czQm6Ull9V6b-64amhUMyA,chinese,4.0,41
BJT8aEHbK538gJ8Cx8AQVQ,chinese,3.0,69
_PJ_XVxkiStr04GkpWXSVA,chinese,3.0,30
ucWrNKS65jUVK6ICUoHC8Q,chinese,4.0,223
ygXivebDgnAW3l7z9jQ6KQ,chinese,3.5,3
_Acmtq5Nnv4Xmqmz914CUg,chinese,2.5,11
EV2grf7NhNHQTmBXfu1-NA,chinese,4.0,11
I4FWrwXDC91lsfQLXYSeXA,chinese,4.5,161
5AD9nY8UrYlCVMb3Y6KeWg,chinese,3.5,923
02zyTkuXvbGcbA9en_20Gw,chinese,3.5,175
bmEBRQyX9aEOnlDwxWYaFg,chinese,4.0,1
aPThNhqjq5rfN9c8ykcarA,chinese,3.5,5
gNS0joGKALsNXFqKmZuurg,chinese,3.0,62
teLYg2G4VnJb5GcD3u6nVg,chinese,3.5,26
nxTEuWKzkK1tCF4LrhFSUQ,chinese,4.0,1203
ZYWwYSXWyDlVYIjPgXmIQA,chinese,3.5,36
nALIXRUb7yvg8ZCS68m8iw,chinese,3.5,28
Y7rizwe37H8O1RfKiXrf0Q,chinese,2.5,22
vSPKmk499CglpfJFuFvbvg,chinese,3.5,10
RoPrfBqmRTqw_cBqcWAfYA,chinese,4.0,127
ku3TyaUBEkuQtQXKq80Zlg,chinese,3.0,202
3fQ9IExhN9KMqGHVm_9AEQ,chinese,4.0,46
lFq-2FMJogdokie314E1bQ,chinese,3.5,150
-XgAc77sMZqyxW11B0337A,chinese,3.5,9
TKfUaqizEuC1Qacr3MgmdA,chinese,3.0,13
Dh2I2jRTXE7oDCfuA9vCoQ,chinese,3.5,39
XB8hpls-B4ekyZvuouxqng,chinese,4.5,22
Y3UBu639SToFR0xHHBg1xA,chinese,2.5,9
ng1wpKuQOFjZNCOe5YTwHA,chinese,3.0,14
1xMyXjj0TYwsZQrrzdIAdw,chinese,4.0,357
JbAdL2vOd-8O_Xa2wRktug,chinese,3.0,15
IregrqaJgF9jEghC5yljFw,chinese,2.5,17
vyfqTbABAB9WolRAT9OdYA,chinese,4.0,307
aGmsJ6_NWw5vnLS43MZLpA,chinese,2.5,52
FlZ1zdVEKWv7dwqm8Uw8-w,chinese,4.5,635
3rCA4ZFJoxCLosUB8CqlbQ,chinese,2.5,98
8UlRXXPaSI383aiOiJQi5A,chinese,3.5,303
4fQuriJ0mFzzG6RE1cRV5A,chinese,3.5,28
lBFq-P2OGDZy2aPEKgUMfg,chinese,2.0,24
1fVp9c5Vw04ig171a_juRw,chinese,4.0,39
Nxxn3PfmNvEtKCn_OSwY8A,chinese,3.5,101
a-Bq_yXFVk2PptoWpmry3w,chinese,4.5,574
g42C_GsiLWzbVY2OZQsoyw,chinese,4.0,11
AJKcsxpc9IthvhdEnfqogg,chinese,3.5,94
Yb6PQ_4YQpJ0SVZ1tetkbg,chinese,3.5,104
Nvhx093-K2xwHIZVnFstJw,chinese,4.5,25
U9bU_xY11bu88lYZwnMVfQ,chinese,3.5,33
-P9Wu5pDLTpmV3QBxTSgYg,chinese,4.0,27
jjJc_CrkB2HodEinB6cWww,chinese,4.0,3205
Y1s36Tk63HIzAc76X_fAiQ,chinese,3.5,455
B98cXrMI16HslKLqg6Nb9A,chinese,3.5,444
d74O9YD3anZwYmanGzRmJA,chinese,3.0,27
TU_BU9HLflYI2xlyqVQdRA,chinese,3.5,2148
ZyQfNryF0YBdzGnzLoVsWQ,chinese,3.5,35
6zM0c7vvoddgza_qvKkATw,chinese,3.5,1449
xd_8cHyPO8sjIV8JMojHnw,chinese,2.5,84
spJTHaNjEzKwoEiYWR1ggA,chinese,3.5,573
H89jrU17lNnguPaHbmzhAw,chinese,3.5,251
Bu_tZ7DxR12e7KULo180lg,chinese,3.5,13
7GFuwK9bv_rmn_-eykzk8Q,chinese,3.5,30
HKjazh_40Gei5rP5ir-F2w,chinese,4.0,1
d6pcRMV1YUDFTKO_p9d-sA,chinese,4.5,54
BUB1ej9y5RBseuy5VyOpxw,chinese,3.5,24
Jn_p5WaprUY3Ql_539gsWw,chinese,3.5,28
vWEKZVPIYFewfqCOkkvVIQ,chinese,3.5,35
pnhnrLOs2WN7wpvxmjSm1w,chinese,3.0,53
duofsxNkSFWVre6eV1uhUQ,chinese,4.0,171
DiNkdAL8ns1v3S3WfUGVwA,chinese,3.5,33
EL6Qg5LzrfhDFnF7MUfGLA,chinese,2.5,36
GmtybiZEicQ4qqPTzhqVew,chinese,3.5,49
AeNU0DYNtYDVPGnWAIh-0Q,chinese,3.5,320
i8ejDDR4COtukAAA1Ls5fw,chinese,4.0,1273
u5dmxko_LFYw0sAvIA8qNA,chinese,4.0,6
5-cv4xv4IBao7N1LSH6tHA,chinese,4.0,167
ApjmgPwYXgrb0JurjQZO4w,chinese,3.5,34
LU4mHDTgFxOuvuK1SFbJag,chinese,2.5,21
_MdNLeBAcwv5Nb2yArZFvg,chinese,3.5,62
75hwcHqtBI0x-Ej0OEklWA,chinese,3.5,103
h3yz3w8ke1jIaGnqGln93A,chinese,3.0,34
VbUy299ch56p4GYZTNDbvA,chinese,3.5,1103
6oQKDCJrgDffPKXPTPBXlA,chinese,4.0,61
KkPanVlxtpsuG0V0IlEchg,chinese,3.5,2
5KDfEi17KRFD1TrzZyT4lQ,chinese,3.0,22
rpLZDxivPeb9ZXqqgDPfpg,chinese,3.5,87
U0SmczzYhahOeRxftjBPSg,chinese,3.0,89
OSqcNi7EZLAMtuiQjuoiLg,chinese,3.5,16
hQwaJ8ZSI7w-SKreogRkjw,chinese,2.5,53
NLHHXy87krCnRGXkeLhmsw,chinese,4.5,6
Sn2i5Ctj85hcsSgIaiUCzw,chinese,2.5,13
BNHvVLzl4SQ8Da9mjIPH1A,chinese,4.0,334
GOLqh9i4qeqcj2Q3DJ3AQw,chinese,4.0,4
DH6vM_NdIN5q-xfiHnJ3mA,chinese,3.5,229
2UAvRLaWMc8lYE4FZSPhrA,chinese,4.5,6
0UkdZTf0cq7yfAiUKX2oKw,chinese,3.5,82
QgTR7mA2kd82KVrIJNuJ3A,chinese,2.5,27
OQY_QgAYZhuNBsza2sl4YQ,chinese,3.5,73
eqdqHdY1CdCRHMXf6CgK3Q,chinese,4.0,93
V-rY0hlPjAghV14jOlVUiQ,chinese,3.5,303
zBW83MXi_r2YQmTkwwbwFQ,chinese,4.0,8
_7rU61c3WTVfPS_-FNup8g,chinese,3.5,100
uamIIAKNHqBCR50IpEi-TQ,chinese,5.0,3
lZy5TNhzgG53zEjK1N1w1w,chinese,2.5,49
FMDglMusiejQeRC08mWljQ,chinese,3.5,13
JjSrwEPSCKABNqbpWArKWg,chinese,3.0,31
tLg1gQ1tqYCT-5gGsOwHfA,chinese,4.5,4
G4K-mNlM0oLKo8N--Ne2AA,chinese,3.5,60
oWBDdSamOzxMJzsD_-seXg,chinese,4.0,408
A_fZL0ir_actclrL-ePTOw,chinese,5.0,10
fVPF1SCGg37D8gRw1UQIuQ,chinese,2.5,6
2tR7d61tBGNlGaJRYvrN0Q,chinese,3.5,131
fUcjBGgmTlvxXn2azvAijw,chinese,5.0,45
4W26jwklGZblk6ZEyedyIQ,chinese,3.5,17
Sqp7ukA0qpGcqWbDgMSOCA,chinese,3.0,14
tfMPbnQqJ1P1RIab-o6gtg,chinese,3.5,217
XjPfgkSP-RDEkq_ox8fE3A,chinese,4.0,31
91rrB0aH3caC70oCkxAynA,chinese,3.5,550
2YkqGzOldh-gcSSFkvP44Q,chinese,4.0,193
Wi367ViFEqzj_b308MqdOA,chinese,2.0,12
5fRh0bh2HDGYb7Lsms36vQ,chinese,4.5,15
itH4GH2Mw2D5n5kkQAtMog,chinese,4.0,375
gxvwxZWWSKNFMsVr10YAQg,chinese,3.5,263
NFa2F3vQaZ0WPpcA1aI7AQ,chinese,5.0,1
Ex_qolTE5syJ8so0NscfGw,chinese,3.5,38
mpxgyGnJsomLOzKRsCK1TA,chinese,3.0,182
c10jv8s_MJdFFOXviSt2Ew,chinese,3.5,143
FOmtg0myxeFxKfxylzqSBw,chinese,5.0,1
_eWN3zih_cnY0fiLWva9EA,chinese,4.5,20
zqi2taRgN5VzkEMQGOMQHg,chinese,3.0,12
ENfB82aVceC3VcTfq54rxQ,chinese,4.0,15
vDkAtrkji4YatAoKbqF_Yg,chinese,2.5,2
YE2FPm9o32ojTG2_1pJBYw,chinese,5.0,4
83BXSwE0166sObnXLUE4bQ,chinese,4.0,958
7erFgHiQmw7ZJfVPmOjeeA,chinese,3.5,389
M1VHR29gMNs3EavDXdE_PA,chinese,3.5,3
UFeM5FPHjl1y8RQ4tvBSog,chinese,2.0,69
cEkYcuYAy8V0eAqSN3IN_g,chinese,4.5,41
kBZggrnSP1kcUMnsnfkTaQ,chinese,4.0,2869
EhrSNWi4iOhvNqhtsfDyiQ,chinese,4.0,2
PUz8Zbi1KD6HPiBVkGrbnA,chinese,3.5,12
hQ1WItXONlYKd3yzDUPBYQ,chinese,3.0,26
J9UA6rzI5WW_cDGjwDnF5g,chinese,4.0,1121
ud5ZnsGKFsgw0KErntD2lA,chinese,3.5,96
r6r-XK_wL02FQdAgaauTxg,chinese,4.5,181
SFleMiroXTeWnXfonRic-w,chinese,4.0,8
rHg81VzTGVREMCfMmgYMog,chinese,4.5,24
h0KwMWDU2I5jZhObfmN2Sg,chinese,3.5,113
LhBZsjkb6aKdLIq9w9_J2w,chinese,3.0,38
KUW8hx5kinOT_XJj3ttCDQ,chinese,3.0,43
xK8VkEUjAdfrtUBHhvs4Ww,chinese,3.5,470
gcbznFthZ-elsQrYYXrcXQ,chinese,2.5,19
IBMaz2RZPkU1Ng9b8A6ywg,chinese,3.5,37
Iclgb48aGzcuJTNbqUN4pQ,chinese,3.5,12
QlVBFWxQ-HY-O2AmqHiJxA,chinese,4.0,8
DFxb7lZrcIHZ0ESK-0Zulg,chinese,4.0,9
njqbo43rFzj934E5eHbPCw,chinese,3.5,52
WJS06XxRdc6DD1s4LWE9HA,chinese,4.0,194
GzY2EjCmGNgvRd7IE20fTA,chinese,3.0,183
CDa0GJZDMPcjvhbx7RbG5Q,chinese,4.0,212
8cyRl5HIQzbkYD7orq223g,chinese,3.5,698
S7ivv5O0beH3U9cV3cRD_Q,chinese,4.5,279
HM6cvh5A9LLBeb4Sca6fPA,chinese,3.0,61
ye-TSU-mu1Gd5TAJOpI5Mg,chinese,3.0,234
XbQNANeO1E4-yanLZHgCmw,chinese,2.5,19
kwGaeWUVC_MIxMFw0sM-Ww,chinese,4.0,39
I6XC8dNxUzIcIOEbq3LJsQ,chinese,3.5,10
SX6WD9yIj3jG6HlyzdYzRQ,chinese,4.0,1
Jr8S-deYDqbDoo-eJI7nyg,chinese,3.5,26
s-UAKra4P0sFE9ylXlwwfA,chinese,3.5,96
4hukJNoy9F2ILYJZWl4Xlw,chinese,4.0,300
FnWeS2HRGvDimOHMHRHOsw,chinese,4.0,22
SyEJPitYvvjrnnSXOzGcDA,chinese,3.5,19
l4fdf4e_xFvNnKqfdm3SLg,chinese,4.5,11
UT5Vvn6l8kjLYReD-sU1DQ,chinese,4.0,147
wPL0epJzosoFRYox1a5lvA,chinese,3.5,67
17zMLK4p7__CCDO7yXcHWw,chinese,4.0,55
eQKYZWnBjPUjINAnFmrmbA,chinese,3.0,355
3TMP2pncE-0LwoDukbaqlg,chinese,3.0,134
fMLvqGCuPWGsK6vMKthlkg,chinese,3.5,28
m6bu1AGIIIM9GNn9_cjsmg,chinese,4.0,643
ApAGKaGPzxcFV3NVHROh-w,chinese,3.5,5
Mzt7J53rOihwxIt41SH7vg,chinese,4.0,162
cOhTtMx8dZmTJldRkVEavA,chinese,4.0,636
_hIxEP_Wd13cjNJ1tcf6KQ,chinese,3.5,29
DM7m4KG9jMOsTdeAnMbmuw,chinese,4.0,453
RBpwDqMpajBLLjMKOPrUxg,chinese,4.0,74
ZwSGKO5hy4tbW6528qEgkQ,chinese,4.0,8
5J0lUZ3yyYM1QGohm-IvfA,chinese,4.5,5
p2g2v5Fo-WX9tcuCs5PjDw,chinese,4.0,13
dUfTg2SJ2nH48J8VhAuZ_A,chinese,5.0,22
iFAAI-7NoceHYVybom5SyA,chinese,3.5,52
vAlfZ1NitNxyhJlxmHoTyg,chinese,2.0,60
XDboe1zVxSRRMgHObYULSA,chinese,4.0,1
0iqdoMOtNv6pq0lo5J4TBA,chinese,4.0,111
_0MvItPbaQ3A-pP3GWHI1Q,chinese,3.5,2
EP5F-WYOuJ22NrCyNWYccA,chinese,3.0,63
rKeLuHDI3PQZsPSVCEMHtw,chinese,4.0,868
1vhKvwPkhwuiZYFp8q5JCg,chinese,2.0,12
wNFWtc20sGBvqM_BcfVgcw,chinese,4.5,40
Rp-kcJD6Dwaq0c4Kuj6aiw,chinese,4.0,49
N_5VwtCoXPhHdlz1JQbIoQ,chinese,3.0,139
JhJLPp6KuBcD3CHCkEKJ_A,chinese,4.0,887
RirimwHZ3D9uTmvtywrp6Q,chinese,4.0,163
gcwOJAeYOQsCaC9k_SRo2A,chinese,3.5,21
a-hVnSTC12MY5L3t9yOSJw,chinese,3.0,19
6t22uVBh30DFT88rQ5e95A,chinese,3.5,28
0GftSP2dRwEzujkv2VKIgA,chinese,4.0,510
5rX_7IkvFx5MKqS3ikQe3Q,chinese,3.0,94
j0tkph2po_37gtZ1ufxiow,chinese,2.5,79
wtmPjQuCKeFuMdcR5SKEAQ,chinese,3.0,14
zdX9mwhoknXXYL1GCstnow,chinese,4.0,9
Bi5UAv1JFeBbbU5p3RljlA,chinese,4.0,47
hc35JiQkTQkUe5P5wzsDBQ,chinese,4.0,13
NJLAyyQU0aVOOJWUPgwLRQ,chinese,4.0,115
kLSWg3Qa4ZpPdSW_3IkNpA,chinese,3.0,62
ZiGeqmXH55hVegpqnqoznw,chinese,3.5,158
AolkHo3ct8gGBlyyOmAkOg,chinese,3.5,126
-EqTI_ssZs0iNM39KjzlQA,chinese,4.5,9
l1JP5MiQja95rF99qeJ1zw,chinese,3.5,46
9F3MR4JeKs7XukUzKQGc_w,chinese,5.0,1
PBNV7luTABwO-m83BYBJdg,chinese,3.0,9
PuE9nZ2aB5ghk2g5AoMCwQ,chinese,4.0,48
JlpVZdT1V-Pd5y3LH0xBPg,chinese,3.5,3
YoGcGxo9JxE7NtmMtPaNng,chinese,3.0,34
Tc2uYkCroymhrtXnkVcSmg,chinese,3.5,8
E_V_pCjtbvdniE8ECOMg3Q,chinese,4.0,14
k21ee73OafH6IwGR-x1iCA,chinese,4.0,10
cPbR1NvEQaxtoeFtTF5eOA,chinese,2.5,8
AA54rKcNIMglGhofj0huvg,chinese,4.0,33
8NRZxnwRcCY9O0V3hs3T4Q,chinese,2.5,10
XH2CNWlLU2HXROsT5NkCmA,chinese,3.0,71
WEa266y5CsANNqvyfG7elA,chinese,5.0,4
U7N6Jd8Qe7rbYB87pwuAoA,chinese,4.0,75
sGwQYKPaMJ-tD2E4fQ0EJQ,chinese,4.0,178
4bqNfClSVoJWNJE4CmV2YQ,chinese,3.5,7
31yEM_YcyAqG6an7attTlg,chinese,3.0,15
VooUbgaG0F2FeQZfgBbjkg,chinese,3.0,158
_BL1-CT06HGkiA3jcucu2Q,chinese,3.0,14
7CdpBlw4NLaOLzfFL9IEUg,chinese,3.5,56
wkqE-uCft5yU1QMwZyrvsA,chinese,3.5,23
7yi9uA-LmrGpG6OOuK2byg,chinese,4.0,18
Pj7vKy-QJBwUokCMji2MZQ,chinese,3.0,4
FZq-6qLB1RLG59V8dTnFhw,chinese,3.0,3
R7mKCkD9ZZfeec92GW7esQ,chinese,4.0,169
coQAQmIKG9dBPA6-RHqJag,chinese,4.5,37
7qvHljqtI4UZEXwpPp3Yug,chinese,2.0,58
q3DA0poiO5h1DPu0Rfhygg,chinese,3.5,50
z4ac0Zdj7wyXqBQRRbQKOQ,chinese,3.5,164
OjeikFkL0TC_f3iDF8CV-Q,chinese,5.0,1
vWEdeCMkv93KzVzjKqdvBw,chinese,4.0,14
V3_JuZUvgrS74Mdk2nEvkg,chinese,3.5,2
1oBUB-3_kCYDsggJqWq_GA,chinese,3.0,30
rCtsqHtOAOjZ7EUQDFRSbA,chinese,4.0,99
oD0mN9vXuc1gFRyw1CG-Pw,chinese,4.0,19
6wJOojpF2c4lLeBNbTBB0A,chinese,4.0,141
gNFgZSfndMAjK0ClvQ5Q2A,chinese,3.5,15
i4cyV13lYIS4mcJKZW75cA,chinese,3.0,38
RoqLH-4rDugHlduthnZggg,chinese,4.0,39
m2_ZNFos5ugAwe8ft8eaEw,chinese,4.5,288
laaStiCIKrjgXvAFy3LYHg,chinese,3.0,20
GU8o3MmN6sbDa2s7diDc8Q,chinese,4.0,32
RLAs8M-IQfAgp551rkFNGg,chinese,4.0,74
iiZpFWVd1Cmd-cSOanmXAA,chinese,3.5,181
TwxP5xU_xyzlf7SVzCnpuA,chinese,4.0,24
DMD9T2qmLopzy0JjQYtCag,chinese,3.0,6
uuDvk4EsRUkeTj4jVKJOpw,chinese,3.5,939
P6O2I3PbON26-P9Jhb7Q1A,chinese,4.0,32
xDOwMgEWuoC19_IEQR-YmA,chinese,3.0,28
lmiwPS9tl3cyMDGDeVstqQ,chinese,3.5,108
gpt2U4ecZSCLmgVQPtkzbA,chinese,3.5,458
zPK48x2wvTmJTQ_13bbeRQ,chinese,4.0,23
nAFhhGRLt5Ty9MJY50RsaQ,chinese,4.0,137
Qphg_i_vHD2CjJJ5Xi6zKA,chinese,3.5,12
N9QzfD5sbkbnfdJk227L7g,chinese,3.5,2
cDXKve8d82dsgCw_XZZvdQ,chinese,3.0,3
0Kddr4YmZKS0qcQv_wOwWQ,chinese,3.0,6
k34VgKhpuIRPEr8vKSMwjA,chinese,4.0,18
kHlYnhMOoMBbe3VCZflpKQ,chinese,4.0,41
JNHDAZSepY_5oT1Hmpx3LQ,chinese,4.0,19
dBpttLTwkOT3HtFZ-u9vgQ,chinese,3.5,19
cn3JXMq29UfRkFCUD0Bhbw,chinese,3.5,439
X5HmML-G--nt4lc5VQC2uQ,chinese,2.0,33
7Ap1bmY3u_uM9L63fy0g7A,chinese,4.0,5
nrxSzq-VxLqD7aFkE4SH3Q,chinese,4.0,537
BG0F1eTMikmXnL2C03Oq3A,chinese,4.5,4
wtHvdNN_-O8D8t_04eyuPA,chinese,2.5,31
PXm4BNjTgWHYClemDAkDjw,chinese,4.5,12
z3iPPc-RMrH7OBojFtx_MQ,chinese,2.0,5
CqvbXj6siqnBKaTjqNWwuw,chinese,3.5,5
bK-Y2zCIMolqRDHsaYUCWA,chinese,3.0,225
s1uT-RIpz6X3dN-n3NeAZA,chinese,4.0,49
EF0O_YwVCuWioswtEMrjpg,chinese,3.0,310
LrFnMmjirO9jtyo0tTdfVg,chinese,3.0,45
xiX1Eg0q_83POEKp098iZw,chinese,3.5,154
lbZqfX4vvCr1aMLuEey3Ag,chinese,3.5,14
9jMek1KMCVXlRZJQWTCbxA,chinese,3.0,11
B9JGlCZ6XkKPXXhTaYwAlA,chinese,4.0,26
EM6z-NkZ-q2KPWNY7aKvNw,chinese,4.0,14
x3_DaW2lWCNovheuZV_nAw,chinese,4.0,42
ATqzYWJLxhNlaXGjmHGNZQ,chinese,2.5,43
CvSOAN2WWzLRGND4vN1xtA,chinese,3.5,79
bGzptsMjHN5PMjzk1LfAAw,chinese,4.0,2
bRCNOrmz5S7q064UmIiZqw,chinese,3.0,183
XF9MChLaOvtaFV-bReLBqQ,chinese,2.0,92
3fBiB3slTfBpmf39vD7sJw,chinese,3.5,58
itpneDeppuRBH20x1XUlvw,chinese,3.5,23
8Ef9eUwj4fO3uyY1dgEHsg,chinese,3.5,18
zEIt0xaPM9DIS-pc118O6A,chinese,4.0,860
Hlqadgkg87_ZJf2otxTNww,chinese,3.5,50
S2NwTMDe4Vcs6nAoTeMYlA,chinese,3.5,316
sySAZxvH4LvSGJRLmCP19A,chinese,4.0,259
xVPTI1ytXt2PLU-strKcnw,chinese,4.5,11
IRQmUno4GQMvEDifCXO-cw,chinese,2.0,45
fBOhaN4rabcM9aJg5qWM-w,chinese,3.5,6
5FbVGhTO8U4wh0AATsN9tA,chinese,4.0,17
rN347NNwQ0hDSlbedzI9BQ,chinese,4.0,183
ipv4lBvbfVzCnSahqrJckQ,chinese,4.0,243
dmX0ASRxBZJeMLFZ7WBK3g,chinese,3.0,161
LjBKkUSpMwrpo99hXgtHYw,chinese,4.0,753
_3-d9GcVU7NvQvmUWaRZUQ,chinese,3.5,22
KQKSCG5Ex1OxGAyXkphvHg,chinese,3.5,15
nA0FWQ0jf9yOCeuBTERC_w,chinese,2.5,167
c_YQu6gmnG_v7nXoTQHzHA,chinese,4.0,16
-nPeW0rcWT9I3JBzo1_eWw,chinese,3.5,19
HVwZqjXB39xb2wJeQBX8Gw,chinese,4.0,332
cMjkE7P6187dJXUPpKl1ow,chinese,4.0,6
aac8M8uK8XUDBNUR_SyZdw,chinese,4.0,143
OXTcpNk9ZXuOxPnjpcSs7w,chinese,4.0,66
00J0yKkOuOxMhqt-Dg9daw,chinese,3.0,37
Yj3pRPnIG05AjRfGP0Afjg,chinese,4.0,11
8td6qiBvZ-En6gSpPjXWzQ,chinese,4.0,46
il1R5bsrH41IuqJhUbj4dA,chinese,3.5,4
hZPnCn69y31pkqy334tviQ,chinese,2.0,52
GQvpOPnaDqJz2A_-Qwi_hQ,chinese,4.0,128
n1elkLPlnQX_PArLvuVVIg,chinese,3.5,307
kpR9je2H9MjKz6zpesyV6g,chinese,4.0,176
TAm8Eauo0NQNHpjOAWXo2A,chinese,3.0,12
FK5RnNOUxxIImPVcAHGM4w,chinese,3.0,16
LqL-SEhj2m19dWBz0q-vqA,chinese,3.5,21
er5IdZdfNkYsSigugyYvsw,chinese,3.0,12
bVEvRibOk3dukWJ8TiU7GQ,chinese,3.0,24
A_e9adJ7v_U7trur2JMrgA,chinese,4.5,11
-HIsDolVluV6n5tlfQGB5w,chinese,4.0,113
2c87l2Se1SlCZrPjuoX3Ug,chinese,3.5,60
Mj4o7xAFTVm_uXTF3cZPAw,chinese,3.5,33
tsTGTBrz2TqrYRgdr6vEJQ,chinese,4.0,37
a1GTJ0bYuoc0gOjhCupBmw,chinese,3.5,68
3ik-lT8Pu7PAc_04af1J0w,chinese,4.0,71
31Pd-W_2Iw3D0PF2F2EStA,chinese,3.0,14
BKMCAYb9EAivUm3p-vrC9w,chinese,4.0,572
8nmMip_O4vcPDcujTEa_TA,chinese,4.0,167
z6HMM_cSraJFkQFvSjWGDA,chinese,4.0,17
mbistxggGb_YbNCNwAW1AQ,chinese,2.5,36
gWaK8OEXawE43-Di0ykTNQ,chinese,2.5,82
rFAbOFYXyV0gZxM7XIYRAQ,chinese,3.5,163
4qR-Q4EQb2vXC62OZC6jdw,chinese,4.5,3
jkd9CqvEuIJ_GM0i-lThKw,chinese,4.5,9
fnylA1RJhFui3gt8RXlznw,chinese,5.0,3
y_Ei1zBq6pDW6sMyP8ZSyg,chinese,4.0,157
I_YPy_YRtZFyWOSWs-gv4A,chinese,4.0,133
LpfsAZ7mBmK1om17S477zA,chinese,4.0,20
2DlAPX4KBG8e7veOWYR6DQ,chinese,3.5,18
ODX5fHA5Zi27BuUjI0E5rg,chinese,3.5,8
SDRyYM2PemmPOmR-CTwxkw,chinese,2.0,13
pMgk7E6bCG5Aj2sLuowobw,chinese,3.5,55
_5E5cZP0PzkwfdEqTebBUg,chinese,3.5,35
8SM-aKKwlK8JNaJTr60c6Q,chinese,3.0,45
